frequency_Hz,amplitude,ell_ln_f,log1p_amplitude,trend,y_detrended
790.0,1.119708685584801,6.672032945461067,0.7512786667819645,1.0818147333881885,-0.5282857182110096
792.0,1.0365490954874843,6.674561391814426,0.7112567555925577,1.0811090219571646,-0.5911236016527246
794.0,2.2464286034872223,6.677083461247136,1.1775555008832812,1.0804042777782141,0.1552738380416486
796.0,2.2150858366334174,6.679599185844383,1.1678540561305066,1.0797004980263667,0.1408931443822797
798.0,1.1036680018215832,6.682108597449809,0.7436824886136757,1.078997679887683,-0.5359240474664602
800.0,0.40085841555127455,6.684611727667927,0.33708520268432124,1.0782958205592252,-1.1846543332778217
802.0,0.43171179298489976,6.687108607866515,0.3588707864005102,1.0775949172490187,-1.148714866608564
804.0,1.3970930503285288,6.6895992691789665,0.8742567741933788,1.076894967176021,-0.3238704460180703
806.0,3.7135038996399703,6.692083742506628,1.5504315591879723,1.0761959675700852,0.7579562880729247
808.0,4.446145966916946,6.694562058521095,1.6949081964845527,1.0754979156719253,0.9899845678753545
810.0,2.9179340197385173,6.697034247666484,1.3655644790892065,1.0748008087330814,0.4647187098246374
812.0,1.1681441482701427,6.699500340161678,0.7738715704215944,1.0741046440158828,-0.47985336832670766
814.0,2.0558255407251638,6.70196036600254,1.1170497822156797,1.0734094187934153,0.06974906239501523
