"k","delta_chi2","chi2_null","chi2_logcos","C","a","b","A","phi"
4.15791447861966,0.874490209484236,491,490.125509790516,0.00366936383584156,-0.0380262262154239,-0.0498463475363213,0.0626949140114118,2.2224827595346
4.17779444861215,0.871600716970988,491,490.128399283029,0.00302701849623565,-0.0329289716481836,-0.0528334484214805,0.0622550435379505,2.12814338102432
4.19767441860465,0.868195660253548,491,490.131804339746,0.00237920836916669,-0.0276499789376989,-0.0552606907801963,0.0617921134187824,2.03472812706373
4.21755438859715,0.864338040938662,491,490.135661959061,0.00172768670854708,-0.0222548513289566,-0.0571290903738857,0.0613107769859555,1.94226500505773
4.23743435858965,0.86009211063913,491,490.139907889361,0.00107423697174542,-0.0168056570261357,-0.0584477706470587,0.0608158860964081,1.85077653780524
4.25731432858215,0.855522560286886,491,490.144477439713,0.000420665600778005,-0.0113598919584933,-0.0592329674366372,0.0603124495992192,1.7602788421935
4.27719429857464,0.85069369133322,491,490.149306308667,-0.000231205471307209,-0.00596966446247359,-0.0595068994662807,0.0598055848385797,1.67078067470643
4.29707426856714,0.84566858017547,491,490.154331419825,-0.000879546495170801,-0.000681118865585293,-0.0592965504091054,0.0593004621679177,1.58228247408216
4.31695423855964,0.840508247542459,491,490.159491752458,-0.0015225276647679,0.00446589421429529,-0.0586324102740021,0.0588022426925384,1.49477543979264
4.33683420855214,0.83527084472928,491,490.164729155271,-0.00215832686603292,0.00943790238197677,-0.0575472240178412,0.0583160097531658,1.40824069299838
4.35671417854464,0.83001086850544,491,490.169989131495,-0.00278513732247915,0.0142076614633612,-0.0560747936145216,0.057846695006445,1.32264857333305
4.37659414853713,0.824778416227787,491,490.175221583772,-0.00340117505191805,0.0187537902552522,-0.0542488764031675,0.0573990003392406,1.23795812919266
4.39647411852963,0.819618492193172,491,490.180381507807,-0.00400468605736283,0.0230602170033207,-0.0521022175434153,0.056977317251531,1.15411685996106
4.41635408852213,0.814570375578228,491,490.185429624422,-0.00459395318608934,0.0271154711228667,-0.0496657480400301,0.0565856457292021,1.07106076469931
4.43623405851463,0.80966705947111,491,490.190332940529,-0.00516730260326348,0.0309118588033215,-0.0469679723286831,0.0562275149668241,0.988714742461556
4.45611402850713,0.80493476952114,491,490.195065230479,-0.00572310983995751,0.0344445646738151,-0.0440345611458456,0.0559059085506697,0.906993374301464
4.47599399849963,0.80039256965506,491,490.199607430345,-0.00625980538918418,0.0377107235416513,-0.0408881566702445,0.0556231968330239,0.82580209666117
4.49587396849212,0.796052061158093,491,490.203947938842,-0.00677587983721333,0.0407085063048388,-0.0375483880642275,0.0553810791858819,0.745038751492859
4.51575393848462,0.791917180221731,491,490.208082819778,-0.00726988853036162,0.0434362625085924,-0.0340320869008434,0.0551805385941629,0.664595472272363
4.53563390847712,0.787984097843264,491,490.212015902157,-0.00774045578918164,0.0458917587530753,-0.0303536838605477,0.0550218106332074,0.584360839751494
4.55551387846962,0.784241224740811,491,490.215758775259,-0.00818627869212391,0.0480715474131546,-0.0265257608167416,0.0549043682925335,0.504222219825911
4.57539384846212,0.780669322738561,491,490.219330677261,-0.00860613045897514,0.0499704940990048,-0.0225597262610192,0.0548269233996473,0.424068180984753
4.59527381845461,0.777241722885947,491,490.222758277114,-0.00899886347047877,0.051581485209065,-0.0184665771613703,0.0547874446240179,0.343790882444363
4.61515378844711,0.773924649408343,491,490.226075350592,-0.00936341196438877,0.0528953290761857,-0.0142577069634616,0.0547831912719031,0.263288327125833
4.63503375843961,0.770677647444757,491,490.229322352555,-0.00969879444977874,0.0539008558776879,-0.00994571764641979,0.0548107613872458,0.182466385710518
4.65491372843211,0.767454111406835,491,490.232545888593,-0.0100041158807912,0.0545852129762993,-0.00554519358441725,0.0548661521118131,0.101240517491866
4.67479369842461,0.76420190968804,491,490.235798090312,-0.0102785696283309,0.0549343439894834,-0.00107339644233224,0.0549448298703099,0.0195371381396385
4.6946736684171,0.760864100362653,491,490.239135899637,-0.0105214392837047,0.054933631950578,0.0034491566082856,0.0550418077518357,-0.06270538912543
4.7145536384096,0.757379731429694,491,490.24262026857,-0.0107321003221964,0.0545686797117514,0.00799826453570555,0.0551517274531527,-0.145536136943409
4.7344336084021,0.753684718084855,491,490.246315281915,-0.0109100216473694,0.0538261945078384,0.0125457912923086,0.0552689433076644,-0.228991347558596
4.7543135783946,0.749712788438444,491,490.250287211562,-0.0110547670289009,0.0526949385822216,0.0170596122287755,0.0553876062091538,-0.313094475255455
4.7741935483871,0.745396488056315,491,490.254603511944,-0.0111659964383612,0.0511667041637632,0.021503770610557,0.0555017456072646,-0.397856484092852
4.7940735183796,0.740668232683163,491,490.259331767317,-0.0112434672789583,0.0492372690257631,0.0258388483245973,0.05560534815876,-0.483276341390162
4.81395348837209,0.735461397543475,491,490.264538602457,-0.0112870354972668,0.0469072884528388,0.0300225461120611,0.0556924320267005,-0.56934164623313
4.83383345836459,0.729711430718453,491,490.270288569282,-0.0112966565577031,0.0441830807339665,0.0340104599164857,0.0557571161994152,-0.656029335029051
4.85371342835709,0.723356977294429,491,490.276643022706,-0.0112723862543337,0.0410772662765925,0.0377570315175998,0.0557936845331003,-0.743306411672651
4.87359339834959,0.716341000303657,491,490.283658999696,-0.0112143813297688,0.0376092250249499,0.0412166438475154,0.0557966444961545,-0.831130657034047
4.89347336834209,0.708611883954291,491,490.291388116046,-0.0111228998676208,0.0338053429328932,0.0443448245630171,0.0557607808081565,-0.919451280249436
4.91335333833458,0.700124504311702,491,490.299875495688,-0.010998301423434,0.0296990255971026,0.0470995158550038,0.0556812043259942,-1.00820948190318
4.93323330832708,0.690841252468886,491,490.309158747531,-0.0108410468591888,0.0253304655558817,0.0494423643571013,0.0555533966423122,-1.09733890609565
4.95311327831958,0.680732995360017,491,490.31926700464,-0.0106516978484265,0.0207461589101136,0.0513399825659006,0.05537325093753,-1.18676596427696
4.97299324831208,0.669779959742243,491,490.330220040258,-0.0104309160226642,0.0159981764960869,0.0527651325437228,0.055137109677209,-1.27641001846558
4.99287321830458,0.657972525513287,491,490.342027474487,-0.0101794617348737,0.0111432044775652,0.0536977839142388,0.0548417997820012,-1.36618341508721
5.01275318829707,0.64531191544279,491,490.354688084557,-0.00989819242218369,0.00624137855568691,0.0541260012833109,0.0544846659271796,-1.45599136330632
